Trägerschaft,Name Einrichtung,Einrichtungsart,Straße,Haus-nr.,Hausnummernzusatz,PLZ,Ort,Stadtbezirk Name,Stadtbezirknr.,Geokoordinaten Breite,Geokoordinaten Länge,ID Einrichtung
LHM,Kindergarten Kirchseeoner Str. 9,KINDERGARTEN,Kirchseeoner Str.,9,,81669,München,Ramersdorf-Perlach,16,48.11588,11.61491,19461
LHM,Kindergarten Klabundstr. 6,KINDERGARTEN,Klabundstr.,6,,81737,München,Ramersdorf-Perlach,16,48.0973,11.6567,19477
LHM,Kindergarten Puppenweg 8,KINDERGARTEN,Puppenweg,8,,81739,München,Ramersdorf-Perlach,16,48.08092,11.67895,19875
LHM,Kindergarten Quiddestr. 112,KINDERGARTEN,Quiddestr.,112,,81735,München,Ramersdorf-Perlach,16,48.10418,11.6353,19891
LHM,Kindergarten Rennertstr. 6,KINDERGARTEN,Rennertstr.,6,,81739,München,Ramersdorf-Perlach,16,48.09519,11.6391,19927
LHM,Kindergarten Schumacherring 20,KINDERGARTEN,Schumacherring,20,,81737,München,Ramersdorf-Perlach,16,48.09917,11.64081,20129
LHM,Kindergarten Staudingerstr. 67,KINDERGARTEN,Staudingerstr.,67,,81735,München,Ramersdorf-Perlach,16,48.11063,11.63964,20211
LHM,Kindergarten Theodor-Heuss-Pl. 4,KINDERGARTEN,Theodor-Heuss-Pl.,4,,81737,München,Ramersdorf-Perlach,16,48.10151,11.64117,20275
LHM,Kinderkrippe Gustav-Heinemann-Ring 137,KINDERKRIPPE,Gustav-Heinemann-Ring,137,,81739,München,Ramersdorf-Perlach,16,48.08964,11.64151,19145
LHM,Kinderkrippe Nawiaskystr. 23,KINDERKRIPPE,Nawiaskystr.,23,,81735,München,Ramersdorf-Perlach,16,48.106868,11.631932,19703
LHM,Kinderkrippe Oskar-Maria-Graf-Ring 24,KINDERKRIPPE,Oskar-Maria-Graf-Ring,24,,81737,München,Ramersdorf-Perlach,16,48.0975,11.65972,19763
LHM,Kinderkrippe Ottobrunner Strasse 107,KINDERKRIPPE,Ottobrunner Str.,107,,81737,München,Ramersdorf-Perlach,16,48.10318,11.62651,19771
LHM,Kinderkrippe Therese-Giehse-Allee 13,KINDERKRIPPE,Therese-Giehse-Allee,13,,81739,München,Ramersdorf-Perlach,16,48.09566,11.64427,20279
LHM,Kindertageszentrum Fritz-Erler-Str. 12,HAUS_FUER_KINDER,Fritz-Erler-Str.,12,,81737,München,Ramersdorf-Perlach,16,48.0995044,11.6461373,19025
LHM,Kooperative Ganztagsbildung Strehleranger 12,TAGESHEIM,Strehleranger,12,,81735,München,Ramersdorf-Perlach,16,48.10766898,11.63267525,20940
LHM,Regionalhaus (Hort) Klabundstr. 2,HORT,Klabundstr.,2,,81737,München,Ramersdorf-Perlach,16,48.09712,11.65801,19473
LHM,TH Dietzfelbingerpl.5,TAGESHEIM,Dietzfelbingerpl.,5,,81739,München,Ramersdorf-Perlach,16,48.08669007,11.63808239,16514
LHM,TH Theodor Heuss Platz,TAGESHEIM,Böglstraße,18,,81737,München,Ramersdorf-Perlach,16,48.09964701,11.63602084,53603
Freier Träger,AWO-Kinderkrippe Otto-Hahn-Ring,KINDERKRIPPE,Otto-Hahn-Ring,25,,81739,München,Ramersdorf-Perlach,16,48.091073,11.655634,1840
Freier Träger,AWO-Kindertagesstätte Plievierpark (mit Integrationsgruppe),HAUS_FUER_KINDER,Plievierpark,5,,81737,München,Ramersdorf-Perlach,16,48.09668,11.649533,1934
Freier Träger,AWO Kita Adenauerring Löwenkindergarten der Generali Vers. AG,HAUS_FUER_KINDER,Adenauerring,13,,81731,München,Ramersdorf-Perlach,16,48.104348,11.641198,2084
Freier Träger,AWO Kooperative Ganztagsbildung Grundschule am Pfanzeltplatz,HORT,Pfanzeltplatz,10,,81737,München,Ramersdorf-Perlach,16,48.100295,11.630886,1998
Freier Träger,Bambini Kita im aer,HAUS_FUER_KINDER,Fritz-Schäffer-Str.,9,,81737,München,Ramersdorf-Perlach,16,48.10501911,11.64409445,10636
Freier Träger,Campus di Monaco,HORT,Albert-Schweitzer-Str.,68,,81735,München,Ramersdorf-Perlach,16,48.10729122,11.64573182,14517
Freier Träger,Caritas St. Barbara,KINDERKRIPPE,Balanstr.,74,B,81541,München,Ramersdorf-Perlach,16,48.117901,11.6007788,1462
Freier Träger,CHAMPINI Sport- & Bewegungskita München Perlach,HAUS_FUER_KINDER,Ulrich-von-Hutten-Str.,1,,81739,München,Ramersdorf-Perlach,16,48.0897751,11.6624526,1618
Freier Träger,Das Blaue Schiff e.V.,HAUS_FUER_KINDER,Balanstr.,111,,81549,München,Ramersdorf-Perlach,16,48.107538,11.604125,2174
Freier Träger,Denk mit Kita München Giesing,KINDERKRIPPE,Frankenthaler Str.,5,,81539,München,Ramersdorf-Perlach,16,48.110372,11.59865,2266
Freier Träger,Denk mit Kita München Neuperlach-Zentrum,HAUS_FUER_KINDER,Oskar-Maria-Graf-Ring,1,,81737,München,Ramersdorf-Perlach,16,48.09862434,11.65764838,7853
Freier Träger,Denk mit Kita München Waldperlach,KINDERKRIPPE,Waldheimpl.,4,,81739,München,Ramersdorf-Perlach,16,48.0856563,11.6746142,1634
Freier Träger,Diakonie Rosenheim Krippe Neuperlach Carl-Wery-Straße 54 a,KINDERKRIPPE,Carl-Wery-Straße,54,,81739,München,Ramersdorf-Perlach,16,,,100725
Freier Träger,Die sd&m Zwerge e.V. Gruppe 2,HAUS_FUER_KINDER,Hofangerstr.,60,,81735,München,Ramersdorf-Perlach,16,48.113248,11.629196,1548
Freier Träger,Die Seepferdchen Kinderkrippe ph13,KINDERKRIPPE,Peter-Henlein-Str.,13,,81549,München,Ramersdorf-Perlach,16,48.106714,11.602982,2134
Freier Träger,Dominik-Brunner-Haus der Johanniter,HAUS_FUER_KINDER,Görzer Str.,115,,81549,München,Ramersdorf-Perlach,16,48.100363,11.609593,2004
Freier Träger,EKI Kinderkram e.V.,HAUS_FUER_KINDER,Ottobrunner Str.,131,,81737,München,Ramersdorf-Perlach,16,48.101966,11.627576,2036
Freier Träger,Espira Ramersdorf,HAUS_FUER_KINDER,Sammy-Drechsel-Straße,30,,81737,München,Ramersdorf-Perlach,16,48.10161,11.623675,2028
Freier Träger,Evangelische Kinderkrippe Ramersdorf der Inneren Mission München,KINDERKRIPPE,Kölblstr.,10,,81671,München,Ramersdorf-Perlach,16,48.118153,11.61188,2532
Freier Träger,Evangelisches Haus für Kinder Arche Noah,HAUS_FUER_KINDER,Klara-Ziegler-Bogen,115,,81739,München,Ramersdorf-Perlach,16,48.086248,11.658787,1776
Freier Träger,Ev. Kinderkrippe Ramersdorf der Diakonie München und Oberbayern,KINDERKRIPPE,Kölblstraße,10,,81671,München,Ramersdorf-Perlach,16,48.11809699,11.61172913,125720
Freier Träger,Girotondo e.V.,HAUS_FUER_KINDER,Balanstr.,94,,81541,München,Ramersdorf-Perlach,16,48.116421,11.601782,2454
Freier Träger,Haus für Kinder Bayerwaldstraße 3-5,HAUS_FUER_KINDER,Bayerwaldstr.,3,,81737,München,Ramersdorf-Perlach,16,48.09205518,11.63104654,7150
Freier Träger,"Haus für Kinder der Lätare-Gemeinde, Evang.",HAUS_FUER_KINDER,Quiddestr.,15,,81735,München,Ramersdorf-Perlach,16,48.10862862,11.64375772,7680
Freier Träger,Haus für Kinder Einstein Kidz 1,KINDERKRIPPE,Balanstr.,138,,81539,München,Ramersdorf-Perlach,16,48.11163794,11.60292097,10494
Freier Träger,Haus für Kinder IL TRENINO,HAUS_FUER_KINDER,Lorenzstr.,1,,81737,München,Ramersdorf-Perlach,16,48.097699,11.631861,1958
Freier Träger,Haus für Kinder Perlach,HAUS_FUER_KINDER,Adolf-Hackenberg-Straße,48,,81373,München,Ramersdorf-Perlach,16,48.102985,11.617085,2062
Freier Träger,HfK an der Ottobrunner Str. 52 (Villa Wunderland),HAUS_FUER_KINDER,Ottobrunner Str.,52,,81737,München,Ramersdorf-Perlach,16,48.10717,11.61974,2164
Freier Träger,HfK Infanterix,HAUS_FUER_KINDER,Karl-Marx-Ring,46,a,81735,München,Ramersdorf-Perlach,16,48.094405,11.654045,1890
Freier Träger,HFK SieKids,HAUS_FUER_KINDER,St.-Ingbert-Str.,25,,81541,München,Ramersdorf-Perlach,16,48.1159,11.59813,2422
Freier Träger,Hort an der Monte Balan,HORT,Balanstr.,73,,81541,München,Ramersdorf-Perlach,16,48.118518,11.600693,2550
Freier Träger,Humpty Dumpty Internationale Kinderkrippe,KINDERKRIPPE,Therese-Giehse-Allee,18,,81739,München,Ramersdorf-Perlach,16,48.095023,11.643142,1912
Freier Träger,Initiative Kinderbetreuung Budenzauber,KINDERGARTEN,Thierseestr.,27,,81735,München,Ramersdorf-Perlach,16,48.113312,11.621133,2350
Freier Träger,Integrativen Kindergartengruppe Budenzauber in der Steinseestraße,KINDERGARTEN,Steinseestr.,13,,81671,München,Ramersdorf-Perlach,16,48.11801173,11.62270928,30029
Freier Träger,Jules Verne Campus,HAUS_FUER_KINDER,Bayerwaldstr.,8,,81737,München,Ramersdorf-Perlach,16,48.0910574,11.6304827,1552
Freier Träger,Katholische Kindertagesstätte St. Jakobus,HAUS_FUER_KINDER,Quiddestr.,37,,81735,München,Ramersdorf-Perlach,16,48.109052,11.638878,2236
Freier Träger,Katholischer Kindergarten St. Bruder Klaus,KINDERGARTEN,Putzbrunner Str.,274,,81739,München,Ramersdorf-Perlach,16,,,786
Freier Träger,Katholischer Kindergarten Verklärung Christi,KINDERGARTEN,Adam-Berg-Str.,42,,81735,München,Ramersdorf-Perlach,16,48.1125699,11.62208,774
Freier Träger,KiGa der  dt.-franz. Schule,KINDERGARTEN,Ungsteiner Str.,50,,81539,München,Ramersdorf-Perlach,16,48.111748,11.59698,2308
Freier Träger,KiGa der Dt. Rentenversicherung Bayern Süd in München,KINDERGARTEN,Thomas-Dehler-Str.,3,,81737,München,Ramersdorf-Perlach,16,48.10239,11.646445,2048
Freier Träger,KiKu-Purzelzwerge,HAUS_FUER_KINDER,Balanstr.,59,,81541,München,Ramersdorf-Perlach,16,48.1226937,11.5994972,1452
Freier Träger,Kindergarten Schlesierstraße,KINDERGARTEN,Schlesierstr.,31,,81669,München,Ramersdorf-Perlach,16,48.113936,11.604499,1478
Freier Träger,Kindergarten Sternenfee,KINDERGARTEN,Pfälzer-Wald-Str.,68,,81539,München,Ramersdorf-Perlach,16,48.108055,11.599422,2190
Freier Träger,Kindergarten St.Michael,HAUS_FUER_KINDER,St.-Koloman-Str.,7,,81737,München,Ramersdorf-Perlach,16,48.102164,11.63107,2044
Freier Träger,Kindergarten St. Philipp Neri,KINDERGARTEN,Kafkastr.,15,,81737,München,Ramersdorf-Perlach,16,48.097089,11.653238,1940
Freier Träger,Kinderhaus Laterne,HAUS_FUER_KINDER,Balanstraße,136,,81539,München,Ramersdorf-Perlach,16,48.111851,11.60284851,81295
Freier Träger,Kinderhaus St. Maximilian Kolbe,HAUS_FUER_KINDER,Maximilian-Kolbe-Allee,20,,81739,München,Ramersdorf-Perlach,16,48.08811781,11.64238912,25486
Freier Träger,Kinderkrippe Charles-de-Gaulle-Str.,KINDERKRIPPE,Charles-de-Gaulle-Str.,4,-6,81737,München,Ramersdorf-Perlach,16,,,10379
Freier Träger,Kinderkrippe Görzerstraße,KINDERKRIPPE,Görzer Str.,48,,81549,München,Ramersdorf-Perlach,16,48.10895,11.60746,2226
Freier Träger,Kinderkrippe Kindertagesnest,KINDERKRIPPE,Kurt-Eisner-Str.,16,,81735,München,Ramersdorf-Perlach,16,48.106457,11.652878,2126
Freier Träger,Kinderkrippe Klara-Ziegler-Bogen,KINDERKRIPPE,Klara-Ziegler-Bogen,125,,81739,München,Ramersdorf-Perlach,16,48.086053,11.658671,1608
Freier Träger,Kinderkrippe Otto-Hahn-Ring,KINDERKRIPPE,Otto-Hahn-Ring,6,,81739,München,Ramersdorf-Perlach,16,48.0914816,11.6479325,1584
Freier Träger,Kinderkrippe Perlach,KINDERKRIPPE,Kasperlmühlstr.,7,A,81739,München,Ramersdorf-Perlach,16,48.0949411,11.6470809,1580
Freier Träger,Kinderkrippe Ramersdorf,KINDERKRIPPE,Gleißnerstr.,16,,81735,München,Ramersdorf-Perlach,16,48.109905,11.623025,1520
Freier Träger,Kinderkrippe Sternenfee,KINDERKRIPPE,Pfälzer-Wald-Str.,68,,81539,München,Ramersdorf-Perlach,16,48.108055,11.599422,2196
Freier Träger,Kinderkrippe Zauberperlen,KINDERKRIPPE,Siegertsbrunner Str.,4,,81737,München,Ramersdorf-Perlach,16,48.105048,11.624576,2090
Freier Träger,Kinderladen Perlach,HAUS_FUER_KINDER,Albert-Schweitzer-Str.,24,,81735,München,Ramersdorf-Perlach,16,48.10592,11.65235,2110
Freier Träger,Kindertagesstätte Pünktchen,HAUS_FUER_KINDER,Rosenheimer Str.,116,,81669,München,Ramersdorf-Perlach,16,48.124006,11.600953,2762
Freier Träger,Kindertageszentrum Neuperlach,HAUS_FUER_KINDER,Helmut-Käutner-Str.,14,,81739,München,Ramersdorf-Perlach,16,48.093031,11.644241,1574
Freier Träger,Kita Luna Ramersdorf,HAUS_FUER_KINDER,Annette-von-Aretin-Str.,15,,81737,München,Ramersdorf-Perlach,16,48.101715,11.61567,2032
Freier Träger,Kita Paula und Max - Dietzfelbingerplatz,KINDERKRIPPE,Dietzfelbingerpl.,4,,81739,München,Ramersdorf-Perlach,16,48.08758,11.63843,1558
Freier Träger,Kitarino Neuperlach Zenzl-Mühsam-Str.,HAUS_FUER_KINDER,Zenzl-Mühsam-Str.,23,,81735,München,Ramersdorf-Perlach,16,,,22072
Freier Träger,Kita St. Martin im Smarthouse UG,HAUS_FUER_KINDER,St.-Martin-Str.,59,a,81669,München,Ramersdorf-Perlach,16,48.121012,11.603061,1472
Freier Träger,Kleiner Budenzauber,KINDERKRIPPE,Hötzlring,9,,81737,München,Ramersdorf-Perlach,16,48.107025,11.6185,2154
Freier Träger,KoGa Karl-Marx-Ring 67,HORT,Karl-Marx-Ring,67,,81735,München,Ramersdorf-Perlach,16,,,50806
Freier Träger,LIttle Giants - Bilinguale Kindertagesstätte - Perlach,HAUS_FUER_KINDER,Albert-Schweitzer-Str.,72,a,81735,München,Ramersdorf-Perlach,16,48.10829,11.64635,2206
Freier Träger,Little Giants - Bilinguale Kindertagesstätte - Waldperlach,HAUS_FUER_KINDER,Asenweg,18,,81739,München,Ramersdorf-Perlach,16,48.083969,11.67996,1754
Freier Träger,Little Giants - Kinderkrippe - Ramersdorf,KINDERKRIPPE,Albert-Schweitzer-Str.,66,,81735,München,Ramersdorf-Perlach,16,48.10724,11.64459,2170
Freier Träger,MAS Kinderakademie GmbH HfK Therese-von-Bayern-Straße 22,HAUS_FUER_KINDER,Therese-von-Bayern-Straße,22,,81737,München,Ramersdorf-Perlach,16,48.10139505,11.6178868,103460
Freier Träger,Montessori21 Kinderhaus,HAUS_FUER_KINDER,Hechtseestr.,46,,81671,München,Ramersdorf-Perlach,16,48.11736,11.626302,2504
Freier Träger,My Kindergarten e.V.,HAUS_FUER_KINDER,Langbürgener Str.,2,,81549,München,Ramersdorf-Perlach,16,48.110041,11.612612,2258
Freier Träger,Perlacher Strolche e.V.,HAUS_FUER_KINDER,Pfanzeltpl.,18,,81737,München,Ramersdorf-Perlach,16,48.101304,11.630337,2020
Freier Träger,Sd&m Zwerge e. V. Gruppe 1,HAUS_FUER_KINDER,Therese-Giehse-Allee,16,,81739,München,Ramersdorf-Perlach,16,48.095229,11.643248,1916
Freier Träger,Siekids,KINDERGARTEN,Otto-Hahn-Ring,25,,81739,München,Ramersdorf-Perlach,16,48.09266,11.65073,1594
Freier Träger,Sternenfee,KINDERKRIPPE,Balanstr.,99,,81539,München,Ramersdorf-Perlach,16,48.10929,11.6043,2246
Freier Träger,wekita Neuperlach *Mini-Kita*,KINDERKRIPPE,Maximilian-Kolbe-Allee,10,,81739,München,Ramersdorf-Perlach,16,48.0878051,11.64020359,11039
Freier Träger,Wichtelstube Ramersdorf,KINDERKRIPPE,Langbürgener Straße,2,,81549,München,Ramersdorf-Perlach,16,,,28809
Freier Träger,Zwergenwelt Giesing,KINDERKRIPPE,Balanstr.,111,,81549,München,Ramersdorf-Perlach,16,48.10777,11.60471,1488
Freier Träger,Zwergerl e.V.,HAUS_FUER_KINDER,Ramersdorfer Str.,1,,81669,München,Ramersdorf-Perlach,16,48.114446,11.615069,2382
LHM,Haus für Kinder Bauhausplatz 7,HAUS_FUER_KINDER,Bauhauspl.,7,,80807,München,Schwabing-Freimann,12,48.186449,11.592331,18701
LHM,Haus für Kinder Birkenfeldstr. 1,HAUS_FUER_KINDER,Birkenfeldstr.,1,,80804,München,Schwabing-Freimann,12,48.16792,11.58409,18737
LHM,Haus für Kinder Freisinger Landstr. 70,HAUS_FUER_KINDER,Freisinger Landstr.,70,,80939,München,Schwabing-Freimann,12,48.19805,11.62603,19013
LHM,Haus für Kinder Friederike-Nadig-Allee 42,HAUS_FUER_KINDER,Friederike-Nadig-Allee,42,,80939,München,Schwabing-Freimann,12,48.1979058,11.59558788,21327
LHM,Haus für Kinder Werner-Egk-Bogen 33,HAUS_FUER_KINDER,Werner-Egk-Bogen,33,,80939,München,Schwabing-Freimann,12,48.204806,11.59946,20451
LHM,Hort Burmesterstr.19a,HORT,Burmesterstr.,19,a,80939,München,Schwabing-Freimann,12,48.20379,11.61647,18781
LHM,Hort Fröttmaninger Str. 19,HORT,Fröttmaninger Str.,19,,80805,München,Schwabing-Freimann,12,48.17716,11.597775,19033
LHM,Hort Wilhelmstr. 31,HORT,Wilhelmstr.,31,,80801,München,Schwabing-Freimann,12,48.16172,11.58331,20475
LHM,Kindergarten Burmesterstr. 21 / Bauernfeindstr. 25,KINDERGARTEN,Burmesterstr.,21,,80939,München,Schwabing-Freimann,12,48.20433,11.61697,18777
LHM,Kindergarten Fröttmaninger Str. 23,KINDERGARTEN,Fröttmaninger Str.,23,,80805,München,Schwabing-Freimann,12,48.17751,11.59613,19037
LHM,Kindergarten Haimhauserstr. 17,KINDERGARTEN,Haimhauserstraße,17,,80802,München,Schwabing-Freimann,12,48.16213587,11.59086633,19149
LHM,Kindergarten Keilberthstr. 14,KINDERGARTEN,Keilberthstr.,14,,80939,München,Schwabing-Freimann,12,48.20526,11.60222,19433
LHM,Kindergarten Max-Bruch-Str. 8,KINDERGARTEN,Max-Bruch-Str.,8,,80939,München,Schwabing-Freimann,12,48.20716,11.60206,19637
LHM,Kindergarten Traubestr. 5A,KINDERGARTEN,Traubestr.,5,a,80805,München,Schwabing-Freimann,12,48.17168,11.59233,20323
LHM,Kinderkrippe Clemensstr. 37,KINDERKRIPPE,Clemensstr.,37,,80803,München,Schwabing-Freimann,12,48.1638574,11.5800948,18809
LHM,Kinderkrippe Feilitzschstraße 6,KINDERKRIPPE,Feilitzschstr.,6,,80802,München,Schwabing-Freimann,12,48.1614837,11.5879581,18945
LHM,Kinderkrippe Keilberthstr. 12,KINDERKRIPPE,Keilberthstr.,12,,80939,München,Schwabing-Freimann,12,48.205082,11.601718,19429
LHM,Kinderkrippe Marianne-Brandt-Str. 33,KINDERKRIPPE,Marianne-Brandt-Str.,33,,80807,München,Schwabing-Freimann,12,48.18172,11.59065,19613
LHM,Kooperative Ganztagsbildung Bauhausplatz 9,TAGESHEIM,Bauhauspl.,9,,80807,München,Schwabing-Freimann,12,48.18610174,11.59177258,17629
LHM,Kooperative Ganztagsbildung Haimhauserstr. 23,HORT,Haimhauserstr.,23,,80802,München,Schwabing-Freimann,12,48.1619,11.59178,19157
LHM,TH Fröttmaninger Str.21,TAGESHEIM,Fröttmaninger Str.,21,,80805,München,Schwabing-Freimann,12,48.17725804,11.59685278,16600
LHM,TH Keilberthstr.6,TAGESHEIM,Keilberthstr.,6,,80939,München,Schwabing-Freimann,12,48.20519903,11.60063787,16452
Freier Träger,Allerheiligen KiGa,KINDERGARTEN,Grünecker Str.,28,,80805,München,Schwabing-Freimann,12,48.18048726,11.59858752,25510
Freier Träger,AWO Haus für Kinder Floriansmühlstrasse,HAUS_FUER_KINDER,Floriansmühlstr.,60,,80939,München,Schwabing-Freimann,12,48.189887,11.627118,5202
Freier Träger,AWO HfK Admiralbogen,HAUS_FUER_KINDER,Admiralbogen,49,,80939,München,Schwabing-Freimann,12,48.20795,11.610868,5356
Freier Träger,AWO Kinderkrippe Kaulbachstraße 60a,KINDERKRIPPE,Kaulbachstraße,60,a,80539,München,Schwabing-Freimann,12,48.15251216,11.58493461,79581
Freier Träger,AWO-Kinderkrippe Ungererstraße,KINDERKRIPPE,Ungererstr.,75,,80805,München,Schwabing-Freimann,12,48.172764,11.596578,4894
Freier Träger,Bambini Kita im THE m.pire,HAUS_FUER_KINDER,Marcel-Breuer-Straße,8,,80807,München,Schwabing-Freimann,12,48.18193285,11.59726003,38926
Freier Träger,Bavarian Int. School / Preschool,KINDERGARTEN,Leopoldstr.,208,,80804,München,Schwabing-Freimann,12,48.175552,11.586189,1384
Freier Träger,Big LeoKids,KINDERGARTEN,Giselastr.,24,,80802,München,Schwabing-Freimann,12,48.154622,11.587436,4276
Freier Träger,Bim-Bam-Bino,KINDERKRIPPE,Leopoldstraße,13,a,80802,München,Schwabing-Freimann,12,48.184186,11.60956,5136
Freier Träger,Boid Nest,KINDERKRIPPE,Kaulbachstr.,56,,80539,München,Schwabing-Freimann,12,48.15203428,11.5847834,7777
Freier Träger,Bücherwürmchen e.V.,HAUS_FUER_KINDER,Ainmillerstr.,20,,80801,München,Schwabing-Freimann,12,48.158854,11.578485,4450
Freier Träger,Caritas Kindergarten St.Katharina,HAUS_FUER_KINDER,Grasrainweg,1,,80939,München,Schwabing-Freimann,12,48.204537,11.598292,5322
Freier Träger,Casa de Bambini – Mobiler Kindergarten,KINDERKRIPPE,Clemensstr.,14,,80803,München,Schwabing-Freimann,12,48.163567,11.583312,4622
Freier Träger,Casa Luz KiGa,HAUS_FUER_KINDER,Ungererstr.,65,,80805,München,Schwabing-Freimann,12,48.171168,11.595002,4870
Freier Träger,Denk mit Kita München Schwabing,HAUS_FUER_KINDER,Ungererstr.,175,,80805,München,Schwabing-Freimann,12,48.178581,11.602719,4994
Freier Träger,Diakonie Rosenheim HfK Am Kiefernwald 8,HAUS_FUER_KINDER,Am Kiefernwald,8,,80939,München,Schwabing-Freimann,12,,,100690
Freier Träger,Die Fröschelein e.V.,HAUS_FUER_KINDER,Neuchinger Str.,18,A,80805,München,Schwabing-Freimann,12,48.179765,11.600995,5028
Freier Träger,Die Nilpferde e.V.,HAUS_FUER_KINDER,Haimhauserstr.,9,,80802,München,Schwabing-Freimann,12,48.162376,11.589167,4548
Freier Träger,Die Rabenkinder e.V.,HAUS_FUER_KINDER,Siegfriedstr.,23,,80803,München,Schwabing-Freimann,12,48.164386,11.583613,4678
Freier Träger,Die Sternchen private Kinderkrippe,KINDERKRIPPE,Potsdamer Str.,9,,80802,München,Schwabing-Freimann,12,48.16736,11.588453,4758
Freier Träger,Die Zappels e.V.,HAUS_FUER_KINDER,Bismarckstr.,7,,80803,München,Schwabing-Freimann,12,48.164165,11.580205,4664
Freier Träger,Die Zappels e.V. Hort,HORT,Herzogstr.,32,,80803,München,Schwabing-Freimann,12,48.1626923,11.5814019,1358
Freier Träger,Dreikäsehoch e.V.,KINDERKRIPPE,Wilhelmstr.,24,,80801,München,Schwabing-Freimann,12,48.161672,11.583458,4510
Freier Träger,Elly & Stoffl Schwabing,KINDERKRIPPE,Anni-Albers-Str.,11,,80807,München,Schwabing-Freimann,12,48.177832,11.592052,4984
Freier Träger,Elterninitiative Nachmittagsbetreung an der Rudolf-Steiner-Schule e.V.,HORT,Leopoldstr.,17,,80802,München,Schwabing-Freimann,12,48.156526,11.584113,4360
Freier Träger,Evang. Kindergarten Erlöserkirche,KINDERGARTEN,Ungererstr.,17,,80802,München,Schwabing-Freimann,12,48.164966,11.588504,4702
Freier Träger,Evang. Kindergarten Freimann,KINDERGARTEN,Carl-Orff-Bogen,219,,80939,München,Schwabing-Freimann,12,48.205882,11.607259,5340
Freier Träger,Glühwürmchen e.V.,HAUS_FUER_KINDER,Artur-Kutscher-Pl.,5,,80802,München,Schwabing-Freimann,12,48.163753,11.58997,4630
Freier Träger,Haus für Kinder Flügelnuss,HAUS_FUER_KINDER,Margarete-Schütte-Lihotzky-Str.,33,,80807,München,Schwabing-Freimann,12,48.183637,11.599204,5116
Freier Träger,Haus für Kinder Ungererstr. 137,HAUS_FUER_KINDER,Ungererstr.,137,,80805,München,Schwabing-Freimann,12,48.17477,11.598689,4940
Freier Träger,HfK Max-Bill-Str. 65,HAUS_FUER_KINDER,Max-Bill-Straße,65,,80807,München,Schwabing-Freimann,12,48.18696256,11.59849069,105113
Freier Träger,Hort der Rudolf-Steiner-Schule Schwabing,HORT,Leopoldstr.,17,,80802,München,Schwabing-Freimann,12,48.156526,11.584113,4364
Freier Träger,Intergrative Kinderkrippe,KINDERKRIPPE,Situlistr.,80,,80939,München,Schwabing-Freimann,12,48.195498,11.619034,1508
Freier Träger,Kath. Kindergarten St. Albert,KINDERGARTEN,Situlistr.,91,,80939,München,Schwabing-Freimann,12,48.19647553,11.61805545,25497
Freier Träger,Kiefernzwergerl e.V.,HAUS_FUER_KINDER,Situlistr.,73,,80939,München,Schwabing-Freimann,12,48.193569,11.618579,5234
Freier Träger,Kiga Mini-TImmi,KINDERGARTEN,Frankfurter Ring,150,,80807,München,Schwabing-Freimann,12,48.18786,11.586986,5188
